group_id,booking_id,journey_id,group_name,group_size,group_type,travelling_together,priority_level
GR008230,BK008230,J000123,Friends Demo Group 08230,3,FRIENDS,True,NORMAL
GR008231,BK008231,J000123,Friends Demo Group 08231,2,FRIENDS,True,NORMAL
GR008232,BK008232,J000123,Family Demo Group 08232,8,FAMILY,True,HIGH
GR008233,BK008233,J000123,Friends Demo Group 08233,4,FRIENDS,True,NORMAL
GR008234,BK008234,J000123,Friends Demo Group 08234,7,FRIENDS,True,HIGH
GR008235,BK008235,J000123,Group Demo Group 08235,1,GROUP,True,NORMAL
GR008236,BK008236,J000123,Group Demo Group 08236,1,GROUP,True,NORMAL
GR008237,BK008237,J000123,Friends Demo Group 08237,4,FRIENDS,True,NORMAL
GR008238,BK008238,J000123,Family Demo Group 08238,2,FAMILY,True,NORMAL
GR008239,BK008239,J000124,Couple Demo Group 08239,7,COUPLE,True,HIGH
GR008240,BK008240,J000124,Group Demo Group 08240,1,GROUP,True,NORMAL
GR008241,BK008241,J000124,Family Demo Group 08241,7,FAMILY,True,HIGH
GR008242,BK008242,J000124,Group Demo Group 08242,1,GROUP,True,NORMAL
GR008243,BK008243,J000124,Couple Demo Group 08243,7,COUPLE,True,HIGH
GR008244,BK008244,J000124,Couple Demo Group 08244,2,COUPLE,True,NORMAL
GR008245,BK008245,J000124,Friends Demo Group 08245,4,FRIENDS,True,NORMAL
GR008246,BK008246,J000124,Friends Demo Group 08246,3,FRIENDS,True,NORMAL
GR008247,BK008247,J000124,Group Demo Group 08247,1,GROUP,True,NORMAL
GR008248,BK008248,J000124,Friends Demo Group 08248,5,FRIENDS,True,NORMAL
GR008249,BK008249,J000124,Friends Demo Group 08249,4,FRIENDS,True,NORMAL
GR008250,BK008250,J000124,Family Demo Group 08250,2,FAMILY,True,NORMAL
GR008251,BK008251,J000124,Friends Demo Group 08251,2,FRIENDS,True,NORMAL
GR008252,BK008252,J000124,Group Demo Group 08252,1,GROUP,True,NORMAL
GR008253,BK008253,J000124,Group Demo Group 08253,1,GROUP,True,NORMAL
GR008254,BK008254,J000124,Group Demo Group 08254,1,GROUP,True,NORMAL
GR008255,BK008255,J000124,Group Demo Group 08255,1,GROUP,True,NORMAL
GR008256,BK008256,J000124,Couple Demo Group 08256,6,COUPLE,True,HIGH
GR008257,BK008257,J000124,Group Demo Group 08257,1,GROUP,True,NORMAL
GR008258,BK008258,J000124,Friends Demo Group 08258,3,FRIENDS,True,NORMAL
GR008259,BK008259,J000124,Couple Demo Group 08259,3,COUPLE,True,NORMAL
GR008260,BK008260,J000124,Group Demo Group 08260,1,GROUP,True,NORMAL
GR008261,BK008261,J000124,Family Demo Group 08261,3,FAMILY,True,NORMAL
GR008262,BK008262,J000124,Group Demo Group 08262,1,GROUP,True,NORMAL
GR008263,BK008263,J000124,Group Demo Group 08263,1,GROUP,True,NORMAL
GR008264,BK008264,J000124,Couple Demo Group 08264,2,COUPLE,True,NORMAL
GR008265,BK008265,J000124,Group Demo Group 08265,1,GROUP,True,NORMAL
GR008266,BK008266,J000124,Family Demo Group 08266,2,FAMILY,True,NORMAL
GR008267,BK008267,J000124,Group Demo Group 08267,1,GROUP,True,NORMAL
GR008268,BK008268,J000124,Couple Demo Group 08268,2,COUPLE,True,NORMAL
GR008269,BK008269,J000124,Family Demo Group 08269,3,FAMILY,True,NORMAL
GR008270,BK008270,J000124,Family Demo Group 08270,2,FAMILY,True,NORMAL
GR008271,BK008271,J000124,Friends Demo Group 08271,2,FRIENDS,True,NORMAL
GR008272,BK008272,J000124,Group Demo Group 08272,3,GROUP,True,NORMAL
GR008273,BK008273,J000124,Group Demo Group 08273,6,GROUP,True,HIGH
GR008274,BK008274,J000124,Friends Demo Group 08274,3,FRIENDS,True,NORMAL
GR008275,BK008275,J000124,Friends Demo Group 08275,2,FRIENDS,True,NORMAL
GR008276,BK008276,J000124,Group Demo Group 08276,3,GROUP,True,NORMAL
GR008277,BK008277,J000124,Group Demo Group 08277,1,GROUP,True,NORMAL
GR008278,BK008278,J000124,Family Demo Group 08278,2,FAMILY,True,NORMAL
GR008279,BK008279,J000124,Couple Demo Group 08279,3,COUPLE,True,NORMAL
GR008280,BK008280,J000124,Family Demo Group 08280,4,FAMILY,True,NORMAL
GR008281,BK008281,J000124,Group Demo Group 08281,1,GROUP,True,NORMAL
GR008282,BK008282,J000124,Friends Demo Group 08282,3,FRIENDS,True,NORMAL
GR008283,BK008283,J000124,Group Demo Group 08283,1,GROUP,True,NORMAL
GR008284,BK008284,J000124,Caregiver Demo Group 08284,8,CAREGIVER,True,HIGH
GR008285,BK008285,J000124,Friends Demo Group 08285,4,FRIENDS,True,NORMAL
GR008286,BK008286,J000124,Family Demo Group 08286,2,FAMILY,True,NORMAL
GR008287,BK008287,J000124,Group Demo Group 08287,4,GROUP,True,NORMAL
GR008288,BK008288,J000124,Family Demo Group 08288,4,FAMILY,True,NORMAL
GR008289,BK008289,J000124,Group Demo Group 08289,1,GROUP,True,NORMAL
GR008290,BK008290,J000124,Family Demo Group 08290,2,FAMILY,True,NORMAL
GR008291,BK008291,J000124,Group Demo Group 08291,4,GROUP,True,NORMAL
GR008292,BK008292,J000124,Group Demo Group 08292,1,GROUP,True,NORMAL
GR008293,BK008293,J000124,Group Demo Group 08293,1,GROUP,True,NORMAL
GR008294,BK008294,J000124,Group Demo Group 08294,1,GROUP,True,NORMAL
GR008295,BK008295,J000124,Group Demo Group 08295,4,GROUP,True,NORMAL
GR008296,BK008296,J000124,Friends Demo Group 08296,5,FRIENDS,True,NORMAL
GR008297,BK008297,J000124,Friends Demo Group 08297,4,FRIENDS,True,NORMAL
GR008298,BK008298,J000124,Couple Demo Group 08298,4,COUPLE,True,NORMAL
GR008299,BK008299,J000124,Friends Demo Group 08299,2,FRIENDS,True,NORMAL
GR008300,BK008300,J000124,Family Demo Group 08300,8,FAMILY,True,HIGH
GR008301,BK008301,J000124,Group Demo Group 08301,2,GROUP,True,NORMAL
GR008302,BK008302,J000124,Family Demo Group 08302,2,FAMILY,True,NORMAL
GR008303,BK008303,J000124,Friends Demo Group 08303,2,FRIENDS,True,NORMAL
GR008304,BK008304,J000124,Couple Demo Group 08304,6,COUPLE,True,HIGH
GR008305,BK008305,J000125,Group Demo Group 08305,1,GROUP,True,NORMAL
GR008306,BK008306,J000125,Couple Demo Group 08306,4,COUPLE,True,NORMAL
GR008307,BK008307,J000125,Group Demo Group 08307,1,GROUP,True,NORMAL
GR008308,BK008308,J000125,Group Demo Group 08308,3,GROUP,True,NORMAL
GR008309,BK008309,J000125,Group Demo Group 08309,1,GROUP,True,NORMAL
GR008310,BK008310,J000125,Family Demo Group 08310,2,FAMILY,True,NORMAL
GR008311,BK008311,J000125,Friends Demo Group 08311,2,FRIENDS,True,NORMAL
GR008312,BK008312,J000125,Couple Demo Group 08312,2,COUPLE,True,NORMAL
GR008313,BK008313,J000125,Family Demo Group 08313,7,FAMILY,True,HIGH
GR008314,BK008314,J000125,Group Demo Group 08314,1,GROUP,True,NORMAL
GR008315,BK008315,J000125,Group Demo Group 08315,4,GROUP,True,NORMAL
GR008316,BK008316,J000125,Couple Demo Group 08316,2,COUPLE,True,NORMAL
GR008317,BK008317,J000125,Group Demo Group 08317,2,GROUP,True,NORMAL
GR008318,BK008318,J000125,Couple Demo Group 08318,4,COUPLE,True,NORMAL
GR008319,BK008319,J000125,Group Demo Group 08319,4,GROUP,True,NORMAL
GR008320,BK008320,J000125,Group Demo Group 08320,3,GROUP,True,NORMAL
GR008321,BK008321,J000125,Group Demo Group 08321,2,GROUP,True,NORMAL
GR008322,BK008322,J000125,Friends Demo Group 08322,3,FRIENDS,True,NORMAL
GR008323,BK008323,J000125,Group Demo Group 08323,1,GROUP,True,NORMAL
GR008324,BK008324,J000125,Group Demo Group 08324,3,GROUP,True,NORMAL
GR008325,BK008325,J000125,Group Demo Group 08325,2,GROUP,True,NORMAL
GR008326,BK008326,J000125,Friends Demo Group 08326,3,FRIENDS,True,NORMAL
GR008327,BK008327,J000125,Friends Demo Group 08327,2,FRIENDS,True,NORMAL
GR008328,BK008328,J000125,Group Demo Group 08328,1,GROUP,True,NORMAL
GR008329,BK008329,J000125,Friends Demo Group 08329,4,FRIENDS,True,NORMAL
GR008330,BK008330,J000125,Friends Demo Group 08330,3,FRIENDS,True,NORMAL
GR008331,BK008331,J000125,Friends Demo Group 08331,2,FRIENDS,True,NORMAL
GR008332,BK008332,J000125,Couple Demo Group 08332,6,COUPLE,True,HIGH
GR008333,BK008333,J000125,Family Demo Group 08333,3,FAMILY,True,NORMAL
GR008334,BK008334,J000125,Group Demo Group 08334,1,GROUP,True,NORMAL
GR008335,BK008335,J000125,Group Demo Group 08335,1,GROUP,True,NORMAL
GR008336,BK008336,J000125,Group Demo Group 08336,3,GROUP,True,NORMAL
GR008337,BK008337,J000125,Group Demo Group 08337,1,GROUP,True,NORMAL
GR008338,BK008338,J000125,Family Demo Group 08338,2,FAMILY,True,NORMAL
GR008339,BK008339,J000125,Group Demo Group 08339,1,GROUP,True,NORMAL
GR008340,BK008340,J000125,Group Demo Group 08340,1,GROUP,True,NORMAL
GR008341,BK008341,J000125,Caregiver Demo Group 08341,4,CAREGIVER,True,HIGH
GR008342,BK008342,J000125,Family Demo Group 08342,2,FAMILY,True,NORMAL
GR008343,BK008343,J000125,Group Demo Group 08343,4,GROUP,True,NORMAL
GR008344,BK008344,J000125,Couple Demo Group 08344,2,COUPLE,True,NORMAL
GR008345,BK008345,J000125,Group Demo Group 08345,1,GROUP,True,NORMAL
GR008346,BK008346,J000125,Family Demo Group 08346,2,FAMILY,True,NORMAL
GR008347,BK008347,J000125,Couple Demo Group 08347,3,COUPLE,True,NORMAL
GR008348,BK008348,J000125,Group Demo Group 08348,3,GROUP,True,NORMAL
GR008349,BK008349,J000125,Friends Demo Group 08349,8,FRIENDS,True,HIGH
GR008350,BK008350,J000125,Family Demo Group 08350,6,FAMILY,True,HIGH
GR008351,BK008351,J000125,Friends Demo Group 08351,2,FRIENDS,True,NORMAL
GR008352,BK008352,J000125,Group Demo Group 08352,1,GROUP,True,NORMAL
GR008353,BK008353,J000125,Family Demo Group 08353,3,FAMILY,True,NORMAL
GR008354,BK008354,J000125,Family Demo Group 08354,2,FAMILY,True,NORMAL
GR008355,BK008355,J000125,Friends Demo Group 08355,2,FRIENDS,True,NORMAL
GR008356,BK008356,J000125,Family Demo Group 08356,4,FAMILY,True,NORMAL
GR008357,BK008357,J000125,Friends Demo Group 08357,4,FRIENDS,True,NORMAL
GR008358,BK008358,J000125,Couple Demo Group 08358,8,COUPLE,True,HIGH
GR008359,BK008359,J000125,Group Demo Group 08359,4,GROUP,True,NORMAL
GR008360,BK008360,J000125,Group Demo Group 08360,3,GROUP,True,NORMAL
GR008361,BK008361,J000125,Friends Demo Group 08361,4,FRIENDS,True,NORMAL
GR008362,BK008362,J000125,Group Demo Group 08362,1,GROUP,True,NORMAL
GR008363,BK008363,J000125,Group Demo Group 08363,4,GROUP,True,NORMAL
GR008364,BK008364,J000125,Family Demo Group 08364,4,FAMILY,True,NORMAL
GR008365,BK008365,J000125,Group Demo Group 08365,1,GROUP,True,NORMAL
GR008366,BK008366,J000125,Group Demo Group 08366,1,GROUP,True,NORMAL
GR008367,BK008367,J000125,Friends Demo Group 08367,2,FRIENDS,True,NORMAL
GR008368,BK008368,J000125,Family Demo Group 08368,4,FAMILY,True,NORMAL
GR008369,BK008369,J000125,Family Demo Group 08369,3,FAMILY,True,NORMAL
GR008370,BK008370,J000125,Group Demo Group 08370,5,GROUP,True,NORMAL
GR008371,BK008371,J000126,Friends Demo Group 08371,2,FRIENDS,True,NORMAL
GR008372,BK008372,J000126,Family Demo Group 08372,4,FAMILY,True,NORMAL
GR008373,BK008373,J000126,Friends Demo Group 08373,4,FRIENDS,True,NORMAL
GR008374,BK008374,J000126,Group Demo Group 08374,1,GROUP,True,NORMAL
GR008375,BK008375,J000126,Group Demo Group 08375,1,GROUP,True,NORMAL
GR008376,BK008376,J000126,Group Demo Group 08376,1,GROUP,True,NORMAL
GR008377,BK008377,J000126,Group Demo Group 08377,1,GROUP,True,NORMAL
GR008378,BK008378,J000126,Group Demo Group 08378,1,GROUP,True,NORMAL
GR008379,BK008379,J000126,Caregiver Demo Group 08379,4,CAREGIVER,True,HIGH
GR008380,BK008380,J000126,Group Demo Group 08380,1,GROUP,True,NORMAL
GR008381,BK008381,J000126,Family Demo Group 08381,7,FAMILY,True,HIGH
GR008382,BK008382,J000126,Couple Demo Group 08382,4,COUPLE,True,NORMAL
GR008383,BK008383,J000126,Friends Demo Group 08383,2,FRIENDS,True,NORMAL
GR008384,BK008384,J000126,Friends Demo Group 08384,5,FRIENDS,True,NORMAL
GR008385,BK008385,J000126,Group Demo Group 08385,6,GROUP,True,HIGH
GR008386,BK008386,J000126,Couple Demo Group 08386,4,COUPLE,True,NORMAL
GR008387,BK008387,J000126,Friends Demo Group 08387,2,FRIENDS,True,NORMAL
GR008388,BK008388,J000126,Family Demo Group 08388,4,FAMILY,True,NORMAL
GR008389,BK008389,J000126,Friends Demo Group 08389,4,FRIENDS,True,NORMAL
GR008390,BK008390,J000126,Group Demo Group 08390,5,GROUP,True,NORMAL
GR008391,BK008391,J000126,Group Demo Group 08391,1,GROUP,True,NORMAL
GR008392,BK008392,J000126,Friends Demo Group 08392,5,FRIENDS,True,NORMAL
GR008393,BK008393,J000126,Group Demo Group 08393,6,GROUP,True,HIGH
GR008394,BK008394,J000126,Couple Demo Group 08394,8,COUPLE,True,HIGH
GR008395,BK008395,J000126,Friends Demo Group 08395,2,FRIENDS,True,NORMAL
GR008396,BK008396,J000126,Group Demo Group 08396,3,GROUP,True,NORMAL
GR008397,BK008397,J000126,Family Demo Group 08397,3,FAMILY,True,NORMAL
GR008398,BK008398,J000126,Friends Demo Group 08398,3,FRIENDS,True,NORMAL
GR008399,BK008399,J000126,Friends Demo Group 08399,2,FRIENDS,True,NORMAL
GR008400,BK008400,J000126,Family Demo Group 08400,4,FAMILY,True,NORMAL
GR008401,BK008401,J000126,Group Demo Group 08401,2,GROUP,True,NORMAL
GR008402,BK008402,J000126,Group Demo Group 08402,1,GROUP,True,NORMAL
GR008403,BK008403,J000126,Couple Demo Group 08403,3,COUPLE,True,NORMAL
GR008404,BK008404,J000126,Couple Demo Group 08404,2,COUPLE,True,NORMAL
GR008405,BK008405,J000126,Group Demo Group 08405,6,GROUP,True,HIGH
GR008406,BK008406,J000126,Family Demo Group 08406,2,FAMILY,True,NORMAL
GR008407,BK008407,J000126,Friends Demo Group 08407,2,FRIENDS,True,NORMAL
GR008408,BK008408,J000126,Couple Demo Group 08408,2,COUPLE,True,NORMAL
GR008409,BK008409,J000126,Group Demo Group 08409,2,GROUP,True,NORMAL
GR008410,BK008410,J000126,Friends Demo Group 08410,3,FRIENDS,True,NORMAL
GR008411,BK008411,J000126,Group Demo Group 08411,4,GROUP,True,NORMAL
GR008412,BK008412,J000126,Family Demo Group 08412,4,FAMILY,True,NORMAL
GR008413,BK008413,J000126,Group Demo Group 08413,1,GROUP,True,NORMAL
GR008414,BK008414,J000126,Family Demo Group 08414,2,FAMILY,True,NORMAL
GR008415,BK008415,J000126,Group Demo Group 08415,1,GROUP,True,NORMAL
GR008416,BK008416,J000126,Group Demo Group 08416,3,GROUP,True,NORMAL
GR008417,BK008417,J000126,Family Demo Group 08417,3,FAMILY,True,NORMAL
GR008418,BK008418,J000126,Family Demo Group 08418,2,FAMILY,True,NORMAL
GR008419,BK008419,J000126,Group Demo Group 08419,1,GROUP,True,NORMAL
GR008420,BK008420,J000126,Group Demo Group 08420,1,GROUP,True,NORMAL
GR008421,BK008421,J000126,Friends Demo Group 08421,4,FRIENDS,True,NORMAL
GR008422,BK008422,J000126,Family Demo Group 08422,2,FAMILY,True,NORMAL
GR008423,BK008423,J000126,Group Demo Group 08423,4,GROUP,True,NORMAL
GR008424,BK008424,J000126,Couple Demo Group 08424,2,COUPLE,True,NORMAL
GR008425,BK008425,J000126,Family Demo Group 08425,3,FAMILY,True,NORMAL
GR008426,BK008426,J000126,Couple Demo Group 08426,8,COUPLE,True,HIGH
GR008427,BK008427,J000126,Group Demo Group 08427,4,GROUP,True,NORMAL
GR008428,BK008428,J000126,Family Demo Group 08428,4,FAMILY,True,NORMAL
GR008429,BK008429,J000126,Group Demo Group 08429,2,GROUP,True,NORMAL
GR008430,BK008430,J000126,Group Demo Group 08430,1,GROUP,True,NORMAL
GR008431,BK008431,J000126,Group Demo Group 08431,1,GROUP,True,NORMAL
GR008432,BK008432,J000126,Couple Demo Group 08432,6,COUPLE,True,HIGH
GR008433,BK008433,J000126,Friends Demo Group 08433,4,FRIENDS,True,NORMAL
GR008434,BK008434,J000126,Friends Demo Group 08434,3,FRIENDS,True,NORMAL
GR008435,BK008435,J000126,Group Demo Group 08435,4,GROUP,True,NORMAL
GR008436,BK008436,J000126,Group Demo Group 08436,1,GROUP,True,NORMAL
GR008437,BK008437,J000127,Group Demo Group 08437,6,GROUP,True,HIGH
GR008438,BK008438,J000127,Family Demo Group 08438,2,FAMILY,True,NORMAL
GR008439,BK008439,J000127,Group Demo Group 08439,1,GROUP,True,NORMAL
GR008440,BK008440,J000127,Family Demo Group 08440,4,FAMILY,True,NORMAL
GR008441,BK008441,J000127,Group Demo Group 08441,1,GROUP,True,NORMAL
GR008442,BK008442,J000127,Group Demo Group 08442,1,GROUP,True,NORMAL
GR008443,BK008443,J000127,Friends Demo Group 08443,2,FRIENDS,True,NORMAL
GR008444,BK008444,J000127,Couple Demo Group 08444,2,COUPLE,True,NORMAL
GR008445,BK008445,J000127,Group Demo Group 08445,1,GROUP,True,NORMAL
GR008446,BK008446,J000127,Group Demo Group 08446,1,GROUP,True,NORMAL
GR008447,BK008447,J000127,Family Demo Group 08447,5,FAMILY,True,NORMAL
GR008448,BK008448,J000127,Couple Demo Group 08448,2,COUPLE,True,NORMAL
GR008449,BK008449,J000127,Group Demo Group 08449,1,GROUP,True,NORMAL
GR008450,BK008450,J000127,Couple Demo Group 08450,4,COUPLE,True,NORMAL
GR008451,BK008451,J000127,Group Demo Group 08451,1,GROUP,True,NORMAL
GR008452,BK008452,J000127,Couple Demo Group 08452,2,COUPLE,True,NORMAL
GR008453,BK008453,J000127,Group Demo Group 08453,1,GROUP,True,NORMAL
GR008454,BK008454,J000127,Family Demo Group 08454,2,FAMILY,True,NORMAL
GR008455,BK008455,J000127,Group Demo Group 08455,1,GROUP,True,NORMAL
GR008456,BK008456,J000127,Couple Demo Group 08456,6,COUPLE,True,HIGH
GR008457,BK008457,J000127,Group Demo Group 08457,2,GROUP,True,NORMAL
GR008458,BK008458,J000127,Family Demo Group 08458,2,FAMILY,True,NORMAL
GR008459,BK008459,J000127,Friends Demo Group 08459,6,FRIENDS,True,HIGH
GR008460,BK008460,J000127,Group Demo Group 08460,3,GROUP,True,NORMAL
GR008461,BK008461,J000127,Friends Demo Group 08461,4,FRIENDS,True,NORMAL
GR008462,BK008462,J000127,Group Demo Group 08462,1,GROUP,True,NORMAL
GR008463,BK008463,J000127,Couple Demo Group 08463,3,COUPLE,True,NORMAL
GR008464,BK008464,J000127,Couple Demo Group 08464,6,COUPLE,True,HIGH
GR008465,BK008465,J000127,Friends Demo Group 08465,4,FRIENDS,True,NORMAL
GR008466,BK008466,J000127,Group Demo Group 08466,1,GROUP,True,NORMAL
GR008467,BK008467,J000127,Group Demo Group 08467,1,GROUP,True,NORMAL
GR008468,BK008468,J000127,Family Demo Group 08468,4,FAMILY,True,NORMAL
GR008469,BK008469,J000127,Group Demo Group 08469,1,GROUP,True,NORMAL
GR008470,BK008470,J000127,Group Demo Group 08470,1,GROUP,True,NORMAL
GR008471,BK008471,J000127,Group Demo Group 08471,1,GROUP,True,NORMAL
GR008472,BK008472,J000127,Group Demo Group 08472,7,GROUP,True,HIGH
GR008473,BK008473,J000127,Family Demo Group 08473,7,FAMILY,True,HIGH
GR008474,BK008474,J000127,Friends Demo Group 08474,3,FRIENDS,True,NORMAL
GR008475,BK008475,J000127,Group Demo Group 08475,1,GROUP,True,NORMAL
GR008476,BK008476,J000127,Group Demo Group 08476,3,GROUP,True,NORMAL
GR008477,BK008477,J000127,Group Demo Group 08477,6,GROUP,True,HIGH
GR008478,BK008478,J000127,Group Demo Group 08478,1,GROUP,True,NORMAL
GR008479,BK008479,J000127,Friends Demo Group 08479,6,FRIENDS,True,HIGH
GR008480,BK008480,J000127,Group Demo Group 08480,3,GROUP,True,NORMAL
GR008481,BK008481,J000127,Group Demo Group 08481,1,GROUP,True,NORMAL
GR008482,BK008482,J000127,Friends Demo Group 08482,3,FRIENDS,True,NORMAL
GR008483,BK008483,J000127,Group Demo Group 08483,8,GROUP,True,HIGH
GR008484,BK008484,J000127,Group Demo Group 08484,1,GROUP,True,NORMAL
GR008485,BK008485,J000127,Group Demo Group 08485,1,GROUP,True,NORMAL
GR008486,BK008486,J000127,Couple Demo Group 08486,4,COUPLE,True,NORMAL
GR008487,BK008487,J000127,Group Demo Group 08487,1,GROUP,True,NORMAL
GR008488,BK008488,J000127,Friends Demo Group 08488,5,FRIENDS,True,NORMAL
GR008489,BK008489,J000127,Group Demo Group 08489,1,GROUP,True,NORMAL
GR008490,BK008490,J000127,Family Demo Group 08490,2,FAMILY,True,NORMAL
GR008491,BK008491,J000127,Couple Demo Group 08491,7,COUPLE,True,HIGH
GR008492,BK008492,J000127,Couple Demo Group 08492,2,COUPLE,True,NORMAL
GR008493,BK008493,J000127,Family Demo Group 08493,3,FAMILY,True,NORMAL
GR008494,BK008494,J000127,Friends Demo Group 08494,3,FRIENDS,True,NORMAL
GR008495,BK008495,J000127,Couple Demo Group 08495,3,COUPLE,True,NORMAL
GR008496,BK008496,J000127,Family Demo Group 08496,4,FAMILY,True,NORMAL
GR008497,BK008497,J000127,Group Demo Group 08497,2,GROUP,True,NORMAL
GR008498,BK008498,J000127,Family Demo Group 08498,6,FAMILY,True,HIGH
GR008499,BK008499,J000127,Group Demo Group 08499,8,GROUP,True,HIGH
GR008500,BK008500,J000127,Group Demo Group 08500,1,GROUP,True,NORMAL
GR008501,BK008501,J000127,Group Demo Group 08501,1,GROUP,True,NORMAL
GR008502,BK008502,J000127,Friends Demo Group 08502,3,FRIENDS,True,NORMAL
GR008503,BK008503,J000128,Group Demo Group 08503,1,GROUP,True,NORMAL
GR008504,BK008504,J000128,Group Demo Group 08504,7,GROUP,True,HIGH
GR008505,BK008505,J000128,Group Demo Group 08505,2,GROUP,True,NORMAL
GR008506,BK008506,J000128,Family Demo Group 08506,2,FAMILY,True,NORMAL
GR008507,BK008507,J000128,Group Demo Group 08507,1,GROUP,True,NORMAL
GR008508,BK008508,J000128,Group Demo Group 08508,1,GROUP,True,NORMAL
GR008509,BK008509,J000128,Family Demo Group 08509,3,FAMILY,True,NORMAL
GR008510,BK008510,J000128,Couple Demo Group 08510,4,COUPLE,True,NORMAL
GR008511,BK008511,J000128,Group Demo Group 08511,4,GROUP,True,NORMAL
GR008512,BK008512,J000128,Group Demo Group 08512,3,GROUP,True,NORMAL
GR008513,BK008513,J000128,Group Demo Group 08513,2,GROUP,True,NORMAL
GR008514,BK008514,J000128,Family Demo Group 08514,2,FAMILY,True,NORMAL
GR008515,BK008515,J000128,Couple Demo Group 08515,3,COUPLE,True,NORMAL
GR008516,BK008516,J000128,Group Demo Group 08516,3,GROUP,True,NORMAL
GR008517,BK008517,J000128,Couple Demo Group 08517,5,COUPLE,True,NORMAL
GR008518,BK008518,J000128,Friends Demo Group 08518,7,FRIENDS,True,HIGH
GR008519,BK008519,J000128,Couple Demo Group 08519,7,COUPLE,True,HIGH
GR008520,BK008520,J000128,Group Demo Group 08520,1,GROUP,True,NORMAL
GR008521,BK008521,J000128,Group Demo Group 08521,1,GROUP,True,NORMAL
GR008522,BK008522,J000128,Family Demo Group 08522,2,FAMILY,True,NORMAL
GR008523,BK008523,J000128,Group Demo Group 08523,1,GROUP,True,NORMAL
GR008524,BK008524,J000128,Family Demo Group 08524,4,FAMILY,True,NORMAL
GR008525,BK008525,J000128,Couple Demo Group 08525,5,COUPLE,True,NORMAL
GR008526,BK008526,J000128,Family Demo Group 08526,2,FAMILY,True,NORMAL
GR008527,BK008527,J000128,Group Demo Group 08527,4,GROUP,True,NORMAL
GR008528,BK008528,J000128,Family Demo Group 08528,4,FAMILY,True,NORMAL
GR008529,BK008529,J000128,Group Demo Group 08529,2,GROUP,True,NORMAL
GR008530,BK008530,J000128,Couple Demo Group 08530,4,COUPLE,True,NORMAL
GR008531,BK008531,J000128,Friends Demo Group 08531,2,FRIENDS,True,NORMAL
GR008532,BK008532,J000128,Family Demo Group 08532,8,FAMILY,True,HIGH
GR008533,BK008533,J000128,Group Demo Group 08533,1,GROUP,True,NORMAL
GR008534,BK008534,J000128,Family Demo Group 08534,2,FAMILY,True,NORMAL
GR008535,BK008535,J000128,Friends Demo Group 08535,2,FRIENDS,True,NORMAL
GR008536,BK008536,J000128,Couple Demo Group 08536,2,COUPLE,True,NORMAL
GR008537,BK008537,J000128,Friends Demo Group 08537,4,FRIENDS,True,NORMAL
GR008538,BK008538,J000128,Family Demo Group 08538,2,FAMILY,True,NORMAL
GR008539,BK008539,J000128,Group Demo Group 08539,4,GROUP,True,NORMAL
GR008540,BK008540,J000128,Couple Demo Group 08540,2,COUPLE,True,NORMAL
GR008541,BK008541,J000128,Group Demo Group 08541,2,GROUP,True,NORMAL
GR008542,BK008542,J000128,Friends Demo Group 08542,7,FRIENDS,True,HIGH
GR008543,BK008543,J000128,Group Demo Group 08543,1,GROUP,True,NORMAL
GR008544,BK008544,J000128,Couple Demo Group 08544,2,COUPLE,True,NORMAL
GR008545,BK008545,J000128,Group Demo Group 08545,1,GROUP,True,NORMAL
GR008546,BK008546,J000128,Family Demo Group 08546,2,FAMILY,True,NORMAL
GR008547,BK008547,J000128,Friends Demo Group 08547,2,FRIENDS,True,NORMAL
GR008548,BK008548,J000128,Group Demo Group 08548,3,GROUP,True,NORMAL
GR008549,BK008549,J000128,Group Demo Group 08549,2,GROUP,True,NORMAL
GR008550,BK008550,J000128,Caregiver Demo Group 08550,4,CAREGIVER,True,HIGH
GR008551,BK008551,J000128,Group Demo Group 08551,1,GROUP,True,NORMAL
GR008552,BK008552,J000128,Couple Demo Group 08552,2,COUPLE,True,NORMAL
GR008553,BK008553,J000128,Group Demo Group 08553,2,GROUP,True,NORMAL
GR008554,BK008554,J000128,Group Demo Group 08554,1,GROUP,True,NORMAL
GR008555,BK008555,J000128,Group Demo Group 08555,1,GROUP,True,NORMAL
GR008556,BK008556,J000128,Group Demo Group 08556,1,GROUP,True,NORMAL
GR008557,BK008557,J000128,Group Demo Group 08557,1,GROUP,True,NORMAL
GR008558,BK008558,J000128,Couple Demo Group 08558,4,COUPLE,True,NORMAL
GR008559,BK008559,J000128,Friends Demo Group 08559,2,FRIENDS,True,NORMAL
GR008560,BK008560,J000128,Family Demo Group 08560,4,FAMILY,True,NORMAL
GR008561,BK008561,J000128,Friends Demo Group 08561,4,FRIENDS,True,NORMAL
GR008562,BK008562,J000128,Friends Demo Group 08562,3,FRIENDS,True,NORMAL
GR008563,BK008563,J000128,Friends Demo Group 08563,2,FRIENDS,True,NORMAL
GR008564,BK008564,J000128,Group Demo Group 08564,1,GROUP,True,NORMAL
GR008565,BK008565,J000128,Group Demo Group 08565,2,GROUP,True,NORMAL
GR008566,BK008566,J000128,Friends Demo Group 08566,3,FRIENDS,True,NORMAL
GR008567,BK008567,J000128,Group Demo Group 08567,1,GROUP,True,NORMAL
GR008568,BK008568,J000128,Family Demo Group 08568,8,FAMILY,True,HIGH
GR008569,BK008569,J000129,Family Demo Group 08569,3,FAMILY,True,NORMAL
