preference_id,passenger_id,journey_id,preferred_berth_type,preferred_coach,willing_to_exchange,exchange_same_coach_only,exchange_same_class_only,special_note
PR0025170,P026777,J000138,CHAIR,,True,False,True,
PR0025171,P026778,J000138,CHAIR,,False,False,True,
PR0025172,P026779,J000138,CHAIR,,False,False,True,
PR0025173,P026780,J000138,CHAIR,C1,True,True,False,
PR0025174,P026781,J000138,CHAIR,C2,True,True,True,
PR0025175,P026782,J000138,CHAIR,C2,True,True,True,
PR0025176,P026783,J000138,CHAIR,C2,True,True,True,
PR0025177,P026784,J000138,CHAIR,C2,True,True,True,
PR0025178,P026785,J000138,CHAIR,C2,True,True,True,
PR0025179,P026786,J000138,CHAIR,C2,True,True,True,
PR0025180,P026787,J000138,CHAIR,,True,False,True,
PR0025181,P026788,J000138,CHAIR,,False,False,True,
PR0025182,P026789,J000138,CHAIR,,False,False,True,
PR0025183,P026790,J000138,CHAIR,C2,True,True,True,
PR0025184,P026791,J000138,CHAIR,C2,True,True,True,
PR0025185,P026792,J000138,CHAIR,C2,True,True,True,
PR0025186,P026793,J000138,CHAIR,C1,True,True,True,
PR0025187,P026794,J000138,CHAIR,C1,True,True,True,
PR0025188,P026795,J000138,CHAIR,C1,True,True,True,
PR0025189,P026796,J000138,CHAIR,C1,True,True,True,
PR0025190,P026797,J000138,CHAIR,,True,False,True,
PR0025191,P026798,J000138,CHAIR,,False,False,True,
PR0025192,P026800,J000138,CHAIR,C2,True,True,False,
PR0025193,P026801,J000138,CHAIR,C2,True,True,True,
PR0025194,P026802,J000138,CHAIR,C2,True,True,True,
PR0025195,P026803,J000138,CHAIR,C2,True,True,True,
PR0025196,P026804,J000138,LOWER,C2,True,True,True,Synthetic child is part of a family group.
PR0025197,P026805,J000138,CHAIR,C2,True,True,True,
PR0025198,P026806,J000138,CHAIR,C2,True,True,True,
PR0025199,P026807,J000138,CHAIR,C2,True,False,True,
PR0025200,P026808,J000138,CHAIR,,False,False,True,
PR0025201,P026809,J000138,CHAIR,,False,False,True,
PR0025202,P026810,J000138,CHAIR,C1,True,True,True,
PR0025203,P026811,J000138,CHAIR,C1,True,True,True,
PR0025204,P026812,J000138,CHAIR,C1,True,True,True,
PR0025205,P026813,J000138,CHAIR,C1,True,True,True,
PR0025206,P026814,J000138,CHAIR,C2,True,True,True,
PR0025207,P026815,J000138,CHAIR,C2,True,True,True,
PR0025208,P026816,J000138,CHAIR,C2,True,True,True,
PR0025209,P026817,J000138,CHAIR,,True,False,True,
PR0025210,P026818,J000138,CHAIR,C1,False,False,True,
PR0025211,P026819,J000138,CHAIR,,False,False,True,
PR0025212,P026820,J000138,CHAIR,C1,True,True,False,
PR0025213,P026821,J000138,CHAIR,C1,True,True,True,
PR0025214,P026822,J000138,CHAIR,C1,True,True,True,
PR0025215,P026823,J000138,CHAIR,C1,True,True,True,
PR0025216,P026824,J000138,CHAIR,C1,True,True,True,
PR0025217,P026825,J000138,CHAIR,C1,True,True,True,
PR0025218,P026826,J000138,CHAIR,C1,True,True,True,
PR0025219,P026827,J000138,CHAIR,,True,False,True,
PR0025220,P026828,J000138,CHAIR,,False,False,True,
PR0025221,P026829,J000138,CHAIR,C2,False,False,True,
PR0025222,P026830,J000138,CHAIR,C2,True,True,True,
PR0025223,P026831,J000138,CHAIR,C1,True,True,True,
PR0025224,P026832,J000138,CHAIR,C1,True,True,True,
PR0025225,P026833,J000138,CHAIR,C1,True,True,True,
PR0025226,P026834,J000138,CHAIR,C1,True,True,True,
PR0025227,P026835,J000138,CHAIR,C1,True,True,True,
PR0025228,P026836,J000138,CHAIR,C1,True,True,True,
PR0025229,P026837,J000138,CHAIR,,True,False,True,
PR0025230,P026838,J000138,CHAIR,,False,False,True,
PR0025231,P026839,J000138,CHAIR,,False,False,True,
PR0025232,P026840,J000138,CHAIR,C1,True,True,False,
PR0025233,P026841,J000138,CHAIR,C1,True,True,True,
PR0025234,P026842,J000138,CHAIR,C1,True,True,True,
PR0025235,P026843,J000138,CHAIR,C2,True,True,True,
PR0025236,P026844,J000138,CHAIR,C2,True,True,True,
PR0025237,P026845,J000138,CHAIR,C2,True,True,True,
PR0025238,P026846,J000138,CHAIR,C2,True,True,True,
PR0025239,P026847,J000138,CHAIR,,True,False,True,
PR0025240,P026848,J000138,CHAIR,,False,False,True,
PR0025241,P026849,J000138,CHAIR,,False,False,True,
PR0025242,P026850,J000138,CHAIR,C2,True,True,True,
PR0025243,P026851,J000138,LOWER,C1,True,True,True,Synthetic senior prefers lower berth.
PR0025244,P026852,J000138,CHAIR,C1,True,True,True,
PR0025245,P026853,J000138,CHAIR,C1,True,True,True,
PR0025246,P026854,J000138,CHAIR,C1,True,True,True,
PR0025247,P026855,J000138,CHAIR,C2,True,True,True,
PR0025248,P026856,J000138,CHAIR,C2,True,True,True,
PR0025249,P026857,J000138,CHAIR,,True,False,True,
PR0025250,P026858,J000138,CHAIR,,False,False,True,
PR0025251,P026859,J000138,CHAIR,,False,False,True,
PR0025252,P026860,J000138,CHAIR,C2,True,True,False,
PR0025253,P026861,J000138,CHAIR,C2,True,True,True,
PR0025254,P026862,J000138,CHAIR,C2,True,True,True,
PR0025255,P026863,J000138,CHAIR,C2,True,True,True,
PR0025256,P026864,J000138,CHAIR,C2,True,True,True,
PR0025257,P026865,J000138,CHAIR,C2,True,True,True,
PR0025258,P026872,J000138,CHAIR,C1,True,True,True,
PR0025259,P026873,J000138,CHAIR,C1,True,True,True,
PR0025260,P026874,J000138,CHAIR,C1,True,True,True,
PR0025261,P026875,J000138,CHAIR,C1,True,True,True,
PR0025262,P026876,J000138,CHAIR,C3,True,True,True,
PR0025263,P026877,J000138,CHAIR,,True,False,True,
PR0025264,P026878,J000138,CHAIR,,False,False,True,
PR0025265,P026879,J000138,CHAIR,,False,False,True,
PR0025266,P026880,J000138,CHAIR,C1,True,True,False,
PR0025267,P026881,J000138,CHAIR,C1,True,True,True,
PR0025268,P026882,J000138,CHAIR,C1,True,True,True,
PR0025269,P026883,J000138,CHAIR,C3,True,True,True,
PR0025270,P026884,J000138,CHAIR,C2,True,True,True,
PR0025271,P026885,J000138,CHAIR,C2,True,True,True,
PR0025272,P026886,J000138,CHAIR,C2,True,True,True,
PR0025273,P026887,J000138,CHAIR,,True,False,True,
PR0025274,P026888,J000138,CHAIR,,False,False,True,
PR0025275,P026889,J000138,CHAIR,,False,False,True,
PR0025276,P026890,J000138,CHAIR,C1,True,True,True,
PR0025277,P026891,J000138,CHAIR,C1,True,True,True,
PR0025278,P026893,J000138,CHAIR,C3,True,True,True,
PR0025279,P026894,J000138,CHAIR,C2,True,True,True,
PR0025280,P026895,J000138,CHAIR,C2,True,True,True,
PR0025281,P026896,J000138,CHAIR,C2,True,True,True,
PR0025282,P026897,J000138,CHAIR,,True,False,True,
PR0025283,P026898,J000138,CHAIR,,False,False,True,
PR0025284,P026899,J000138,CHAIR,,False,False,True,
PR0025285,P026900,J000138,CHAIR,C1,True,True,False,
PR0025286,P026901,J000138,CHAIR,C1,True,True,True,
PR0025287,P026902,J000138,CHAIR,C1,True,True,True,
PR0025288,P026903,J000138,CHAIR,C3,True,True,True,
PR0025289,P026904,J000138,CHAIR,C3,True,True,True,
PR0025290,P026905,J000138,CHAIR,C3,True,True,True,
PR0025291,P026906,J000138,CHAIR,C3,True,True,True,
PR0025292,P026907,J000138,CHAIR,,True,False,True,
PR0025293,P026908,J000138,CHAIR,,False,False,True,
PR0025294,P026909,J000138,CHAIR,,False,False,True,
PR0025295,P026910,J000138,CHAIR,C1,True,True,True,
PR0025296,P026911,J000138,CHAIR,C1,True,True,True,
PR0025297,P026912,J000138,CHAIR,C1,True,True,True,
PR0025298,P026913,J000138,CHAIR,C1,True,True,True,
PR0025299,P026914,J000138,CHAIR,C1,True,True,True,
PR0025300,P026915,J000138,CHAIR,C2,True,True,True,
PR0025301,P026916,J000138,CHAIR,C2,True,True,True,
PR0025302,P026917,J000138,CHAIR,C2,True,False,True,
PR0025303,P026918,J000138,CHAIR,,False,False,True,
PR0025304,P026919,J000138,CHAIR,,False,False,True,
PR0025305,P026920,J000138,CHAIR,C2,True,True,False,
PR0025306,P026921,J000138,CHAIR,C2,True,True,True,
PR0025307,P026922,J000138,CHAIR,C3,True,True,True,
PR0025308,P026923,J000138,CHAIR,C3,True,True,True,
PR0025309,P026924,J000138,LOWER,C2,True,True,True,Synthetic senior prefers lower berth.
PR0025310,P026925,J000138,CHAIR,C2,True,True,True,
PR0025311,P026926,J000138,LOWER,C1,True,True,True,Synthetic child is part of a family group.
PR0025312,P026927,J000138,CHAIR,,True,False,True,
PR0025313,P026928,J000138,CHAIR,C1,False,False,True,
PR0025314,P026929,J000138,CHAIR,,False,False,True,
PR0025315,P026930,J000138,CHAIR,C1,True,True,True,
PR0025316,P026931,J000138,CHAIR,C1,True,True,True,
PR0025317,P026932,J000138,CHAIR,C2,True,True,True,
PR0025318,P026933,J000138,CHAIR,C2,True,True,True,
PR0025319,P026934,J000138,CHAIR,C2,True,True,True,
PR0025320,P026935,J000138,CHAIR,C2,True,True,True,
PR0025321,P026936,J000138,CHAIR,C2,True,True,True,
PR0025322,P026937,J000138,CHAIR,,True,False,True,
PR0025323,P026938,J000138,CHAIR,,False,False,True,
PR0025324,P026939,J000138,CHAIR,C2,False,False,True,
PR0025325,P026940,J000138,CHAIR,C2,True,True,False,
PR0025326,P026941,J000138,CHAIR,C2,True,True,True,
PR0025327,P026942,J000138,CHAIR,C2,True,True,True,
PR0025328,P026943,J000138,CHAIR,C2,True,True,True,
PR0025329,P026944,J000139,LOWER,B2,True,True,True,
PR0025330,P026945,J000139,LOWER,B1,True,True,True,
PR0025331,P026946,J000139,LOWER,B1,True,True,True,
PR0025332,P026947,J000139,LOWER,,True,False,True,
PR0025333,P026948,J000139,LOWER,,False,False,True,
PR0025334,P026949,J000139,LOWER,,False,False,True,
PR0025335,P026950,J000139,LOWER,B2,True,True,True,
PR0025336,P026951,J000139,LOWER,B2,True,True,True,
PR0025337,P026952,J000139,LOWER,B2,True,True,True,
PR0025338,P026953,J000139,LOWER,B2,True,True,True,
PR0025339,P026954,J000139,LOWER,B1,True,True,True,
PR0025340,P026955,J000139,LOWER,B1,True,True,True,
PR0025341,P026956,J000139,LOWER,B1,True,True,True,
PR0025342,P026957,J000139,LOWER,,True,False,True,
PR0025343,P026958,J000139,LOWER,,False,False,True,
PR0025344,P026959,J000139,LOWER,,False,False,True,
PR0025345,P026960,J000139,LOWER,B1,True,True,False,
PR0025346,P026961,J000139,LOWER,B1,True,True,True,
PR0025347,P026962,J000139,LOWER,B1,True,True,True,
PR0025348,P026963,J000139,LOWER,B1,True,True,True,
PR0025349,P026964,J000139,LOWER,B1,True,True,True,
PR0025350,P026965,J000139,LOWER,B2,True,True,True,
PR0025351,P026966,J000139,LOWER,B2,True,True,True,
PR0025352,P026967,J000139,LOWER,,True,False,True,
PR0025353,P026968,J000139,LOWER,,False,False,True,
PR0025354,P026969,J000139,LOWER,,False,False,True,
PR0025355,P026970,J000139,LOWER,B2,True,True,True,
PR0025356,P026971,J000139,LOWER,B2,True,True,True,
PR0025357,P026972,J000139,LOWER,B1,True,True,True,
PR0025358,P026973,J000139,LOWER,B1,True,True,True,
PR0025359,P026974,J000139,LOWER,B1,True,True,True,
PR0025360,P026975,J000139,LOWER,B1,True,True,True,
PR0025361,P026981,J000139,LOWER,B3,True,True,True,
PR0025362,P026982,J000139,LOWER,B1,True,True,True,
PR0025363,P026983,J000139,LOWER,B1,True,True,True,
PR0025364,P026984,J000139,LOWER,B1,True,True,True,
PR0025365,P026985,J000139,LOWER,S1,True,True,True,
PR0025366,P026986,J000139,LOWER,B1,True,True,True,
PR0025367,P026987,J000139,LOWER,,True,False,True,
PR0025368,P026988,J000139,LOWER,,False,False,True,
PR0025369,P026989,J000139,LOWER,,False,False,True,
PR0025370,P026990,J000139,LOWER,B1,True,True,True,
PR0025371,P026991,J000139,LOWER,B1,True,True,True,
PR0025372,P026992,J000139,LOWER,B1,True,True,True,Synthetic child is part of a family group.
PR0025373,P026993,J000139,LOWER,B1,True,True,True,
PR0025374,P026994,J000139,LOWER,B1,True,True,True,
PR0025375,P026995,J000139,LOWER,B1,True,True,True,
PR0025376,P026996,J000139,LOWER,B1,True,True,True,
PR0025377,P026997,J000139,LOWER,,True,False,True,
PR0025378,P026998,J000139,LOWER,,False,False,True,
PR0025379,P026999,J000139,LOWER,,False,False,True,
PR0025380,P027000,J000139,LOWER,B2,True,True,False,
PR0025381,P027001,J000139,LOWER,B2,True,True,True,
PR0025382,P027002,J000139,LOWER,B2,True,True,True,
PR0025383,P027003,J000139,LOWER,B2,True,True,True,
PR0025384,P027004,J000139,LOWER,B2,True,True,True,
PR0025385,P027005,J000139,LOWER,B2,True,True,True,
PR0025386,P027006,J000139,LOWER,B2,True,True,True,
PR0025387,P027007,J000139,LOWER,,True,False,True,
PR0025388,P027008,J000139,LOWER,,False,False,True,
PR0025389,P027009,J000139,LOWER,,False,False,True,
PR0025390,P027010,J000139,LOWER,S1,True,True,True,
PR0025391,P027011,J000139,LOWER,B2,True,True,True,
PR0025392,P027012,J000139,LOWER,B2,True,True,True,
PR0025393,P027013,J000139,LOWER,B2,True,True,True,
PR0025394,P027014,J000139,LOWER,B2,True,True,True,
PR0025395,P027015,J000139,LOWER,B2,True,True,True,
PR0025396,P027016,J000139,LOWER,B2,True,True,True,
PR0025397,P027017,J000139,LOWER,,True,False,True,
PR0025398,P027018,J000139,LOWER,,False,False,True,
PR0025399,P027019,J000139,LOWER,,False,False,True,
PR0025400,P027020,J000139,LOWER,B1,True,True,False,
PR0025401,P027021,J000139,LOWER,B3,True,True,True,
PR0025402,P027022,J000139,LOWER,B2,True,True,True,
PR0025403,P027023,J000139,LOWER,B2,True,True,True,
PR0025404,P027024,J000139,LOWER,B2,True,True,True,
PR0025405,P027025,J000139,LOWER,B2,True,True,True,
PR0025406,P027026,J000139,LOWER,B2,True,True,True,
PR0025407,P027027,J000139,LOWER,B2,True,False,True,
PR0025408,P027028,J000139,LOWER,,False,False,True,
PR0025409,P027029,J000139,LOWER,,False,False,True,
PR0025410,P027030,J000139,LOWER,B1,True,True,True,
PR0025411,P027031,J000139,LOWER,B1,True,True,True,
PR0025412,P027032,J000139,LOWER,B2,True,True,True,
PR0025413,P027033,J000139,LOWER,B2,True,True,True,
PR0025414,P027034,J000139,LOWER,B2,True,True,True,
PR0025415,P027035,J000139,LOWER,B2,True,True,True,
PR0025416,P027036,J000139,LOWER,B2,True,True,True,
PR0025417,P027037,J000139,LOWER,,True,False,True,
PR0025418,P027038,J000139,LOWER,B2,False,False,True,
PR0025419,P027039,J000139,LOWER,,False,False,True,
PR0025420,P027040,J000139,LOWER,B2,True,True,False,
PR0025421,P027041,J000139,LOWER,S1,True,True,True,
PR0025422,P027042,J000139,LOWER,S1,True,True,True,
PR0025423,P027043,J000139,LOWER,S1,True,True,True,
PR0025424,P027044,J000139,LOWER,B1,True,True,True,
PR0025425,P027045,J000139,LOWER,B1,True,True,True,
PR0025426,P027046,J000139,LOWER,B1,True,True,True,
PR0025427,P027047,J000139,LOWER,,True,False,True,
PR0025428,P027048,J000139,LOWER,,False,False,True,
PR0025429,P027049,J000139,LOWER,B1,False,False,True,
PR0025430,P027050,J000139,LOWER,B1,True,True,True,
PR0025431,P027051,J000139,LOWER,B3,True,True,True,
PR0025432,P027052,J000139,LOWER,B2,True,True,True,
PR0025433,P027053,J000139,LOWER,B2,True,True,True,
PR0025434,P027054,J000139,LOWER,B2,True,True,True,
PR0025435,P027055,J000139,LOWER,B2,True,True,True,
PR0025436,P027056,J000139,LOWER,B3,True,True,True,
PR0025437,P027057,J000139,LOWER,,True,False,True,
PR0025438,P027058,J000139,LOWER,,False,False,True,
PR0025439,P027059,J000139,LOWER,,False,False,True,
PR0025440,P027060,J000139,LOWER,B2,True,True,False,
PR0025441,P027061,J000139,LOWER,B3,True,True,True,
PR0025442,P027062,J000139,LOWER,S1,True,True,True,
PR0025443,P027063,J000139,LOWER,S1,True,True,True,
PR0025444,P027064,J000139,LOWER,B2,True,True,True,
PR0025445,P027065,J000139,LOWER,B2,True,True,True,
PR0025446,P027066,J000139,LOWER,B2,True,True,True,
PR0025447,P027067,J000139,LOWER,,True,False,True,
PR0025448,P027068,J000139,LOWER,,False,False,True,
PR0025449,P027069,J000139,LOWER,,False,False,True,
PR0025450,P027070,J000139,LOWER,B2,True,True,True,
PR0025451,P027071,J000139,LOWER,B1,True,True,True,
PR0025452,P027072,J000139,LOWER,B1,True,True,True,
PR0025453,P027073,J000139,LOWER,B1,True,True,True,
PR0025454,P027074,J000139,LOWER,B1,True,True,True,
PR0025455,P027081,J000139,LOWER,B3,True,True,True,
PR0025456,P027082,J000139,LOWER,B3,True,True,True,
PR0025457,P027083,J000139,LOWER,B1,True,True,True,
PR0025458,P027084,J000139,LOWER,B1,True,True,True,
PR0025459,P027085,J000139,LOWER,B1,True,True,True,
PR0025460,P027086,J000139,LOWER,B1,True,True,True,
PR0025461,P027087,J000139,LOWER,,True,False,True,
PR0025462,P027088,J000139,LOWER,,False,False,True,
PR0025463,P027089,J000139,LOWER,,False,False,True,
PR0025464,P027091,J000139,LOWER,B3,True,True,True,
PR0025465,P027092,J000139,LOWER,B1,True,True,True,
PR0025466,P027093,J000139,LOWER,B1,True,True,True,
PR0025467,P027094,J000139,LOWER,B1,True,True,True,
PR0025468,P027095,J000139,LOWER,B1,True,True,True,
PR0025469,P027096,J000139,LOWER,B1,True,True,True,
PR0025470,P027097,J000139,LOWER,,True,False,True,
PR0025471,P027098,J000139,LOWER,,False,False,True,
PR0025472,P027099,J000139,LOWER,,False,False,True,
PR0025473,P027100,J000139,LOWER,B3,True,True,False,
PR0025474,P027101,J000139,LOWER,B3,True,True,True,
PR0025475,P027102,J000139,LOWER,B1,True,True,True,
PR0025476,P027103,J000139,LOWER,B1,True,True,True,
PR0025477,P027104,J000139,LOWER,B1,True,True,True,
PR0025478,P027105,J000139,LOWER,B1,True,True,True,
PR0025479,P027106,J000139,LOWER,B1,True,True,True,
PR0025480,P027107,J000139,LOWER,,True,False,True,
PR0025481,P027108,J000139,LOWER,,False,False,True,
PR0025482,P027109,J000139,LOWER,,False,False,True,
PR0025483,P027110,J000139,LOWER,B2,True,True,True,
PR0025484,P027111,J000139,LOWER,B2,True,True,True,
PR0025485,P027112,J000139,LOWER,B2,True,True,True,
PR0025486,P027113,J000139,LOWER,B2,True,True,True,
PR0025487,P027114,J000139,LOWER,B3,True,True,True,
PR0025488,P027115,J000139,LOWER,B3,True,True,True,
PR0025489,P027116,J000139,LOWER,B3,True,True,True,
PR0025490,P027117,J000139,LOWER,,True,False,True,
PR0025491,P027118,J000139,LOWER,,False,False,True,
PR0025492,P027119,J000139,LOWER,,False,False,True,
PR0025493,P027120,J000139,LOWER,B1,True,True,False,
PR0025494,P027121,J000139,LOWER,B1,True,True,True,
PR0025495,P027122,J000139,LOWER,B2,True,True,True,Synthetic child is part of a family group.
PR0025496,P027123,J000139,LOWER,B2,True,True,True,
PR0025497,P027124,J000139,LOWER,B2,True,True,True,
PR0025498,P027125,J000139,LOWER,B2,True,True,True,
PR0025499,P027126,J000139,LOWER,B2,True,True,True,
PR0025500,P027127,J000139,LOWER,,True,False,True,
PR0025501,P027128,J000139,LOWER,,False,False,True,
PR0025502,P027129,J000139,LOWER,,False,False,True,
PR0025503,P027130,J000140,LOWER,B1,True,True,True,
PR0025504,P027131,J000140,LOWER,B2,True,True,True,
PR0025505,P027132,J000140,LOWER,B2,True,True,True,
PR0025506,P027133,J000140,LOWER,B2,True,True,True,
PR0025507,P027134,J000140,LOWER,B2,True,True,True,
PR0025508,P027135,J000140,LOWER,B2,True,True,True,
PR0025509,P027136,J000140,LOWER,B2,True,True,True,
PR0025510,P027137,J000140,LOWER,B2,True,False,True,
PR0025511,P027138,J000140,LOWER,,False,False,True,
PR0025512,P027139,J000140,LOWER,,False,False,True,
PR0025513,P027140,J000140,LOWER,S1,True,True,False,
PR0025514,P027141,J000140,LOWER,S1,True,True,True,
PR0025515,P027142,J000140,LOWER,B2,True,True,True,
PR0025516,P027143,J000140,LOWER,B2,True,True,True,
PR0025517,P027144,J000140,LOWER,B2,True,True,True,
PR0025518,P027145,J000140,LOWER,B2,True,True,True,
PR0025519,P027146,J000140,LOWER,B2,True,True,True,
PR0025520,P027147,J000140,LOWER,,True,False,True,
PR0025521,P027148,J000140,LOWER,B2,False,False,True,
PR0025522,P027149,J000140,LOWER,,False,False,True,
PR0025523,P027152,J000140,LOWER,B3,True,True,True,
PR0025524,P027153,J000140,LOWER,B1,True,True,True,
PR0025525,P027154,J000140,LOWER,B1,True,True,True,
PR0025526,P027155,J000140,LOWER,B1,True,True,True,
PR0025527,P027156,J000140,LOWER,B1,True,True,True,
PR0025528,P027157,J000140,LOWER,,True,False,True,
PR0025529,P027158,J000140,LOWER,,False,False,True,
PR0025530,P027159,J000140,LOWER,B1,False,False,True,
PR0025531,P027160,J000140,LOWER,B1,True,True,False,
PR0025532,P027161,J000140,LOWER,B1,True,True,True,
PR0025533,P027162,J000140,LOWER,B1,True,True,True,
PR0025534,P027163,J000140,LOWER,B1,True,True,True,
PR0025535,P027164,J000140,LOWER,B1,True,True,True,
PR0025536,P027165,J000140,LOWER,B3,True,True,True,
PR0025537,P027172,J000140,LOWER,B1,True,True,True,
PR0025538,P027173,J000140,LOWER,B1,True,True,True,
PR0025539,P027174,J000140,LOWER,B1,True,True,True,
PR0025540,P027175,J000140,LOWER,B1,True,True,True,
PR0025541,P027176,J000140,LOWER,B3,True,True,True,
PR0025542,P027177,J000140,LOWER,,True,False,True,
PR0025543,P027178,J000140,LOWER,,False,False,True,
PR0025544,P027179,J000140,LOWER,,False,False,True,
PR0025545,P027180,J000140,LOWER,B1,True,True,False,
PR0025546,P027181,J000140,LOWER,B1,True,True,True,
PR0025547,P027182,J000140,LOWER,B2,True,True,True,
PR0025548,P027183,J000140,LOWER,B2,True,True,True,
PR0025549,P027184,J000140,LOWER,B2,True,True,True,
PR0025550,P027185,J000140,LOWER,B2,True,True,True,
PR0025551,P027186,J000140,LOWER,B2,True,True,True,
PR0025552,P027187,J000140,LOWER,,True,False,True,
PR0025553,P027188,J000140,LOWER,,False,False,True,
PR0025554,P027189,J000140,LOWER,,False,False,True,
PR0025555,P027190,J000140,LOWER,B2,True,True,True,
PR0025556,P027191,J000140,LOWER,B2,True,True,True,
PR0025557,P027192,J000140,LOWER,B2,True,True,True,
PR0025558,P027193,J000140,LOWER,B2,True,True,True,
PR0025559,P027194,J000140,LOWER,B2,True,True,True,
PR0025560,P027195,J000140,LOWER,B2,True,True,True,
PR0025561,P027196,J000140,LOWER,B2,True,True,True,
PR0025562,P027197,J000140,LOWER,,True,False,True,Synthetic child is part of a family group.
PR0025563,P027198,J000140,LOWER,,False,False,True,
PR0025564,P027199,J000140,LOWER,,False,False,True,
PR0025565,P027200,J000140,LOWER,B1,True,True,False,
PR0025566,P027201,J000140,LOWER,B1,True,True,True,
PR0025567,P027202,J000140,LOWER,B1,True,True,True,
PR0025568,P027203,J000140,LOWER,B1,True,True,True,
PR0025569,P027204,J000140,LOWER,B2,True,True,True,
PR0025570,P027205,J000140,LOWER,B2,True,True,True,
PR0025571,P027206,J000140,LOWER,B2,True,True,True,
PR0025572,P027207,J000140,LOWER,,True,False,True,
PR0025573,P027208,J000140,LOWER,,False,False,True,
PR0025574,P027209,J000140,LOWER,,False,False,True,
PR0025575,P027215,J000140,LOWER,B1,True,True,True,
PR0025576,P027216,J000140,LOWER,B1,True,True,True,
PR0025577,P027217,J000140,LOWER,,True,False,True,
PR0025578,P027218,J000140,LOWER,,False,False,True,
PR0025579,P027219,J000140,LOWER,,False,False,True,
PR0025580,P027220,J000140,LOWER,B2,True,True,False,
PR0025581,P027221,J000140,LOWER,B2,True,True,True,
PR0025582,P027222,J000140,LOWER,B2,True,True,True,
PR0025583,P027223,J000140,LOWER,B2,True,True,True,
PR0025584,P027224,J000140,LOWER,B1,True,True,True,
PR0025585,P027225,J000140,LOWER,B1,True,True,True,
PR0025586,P027226,J000140,LOWER,S1,True,True,True,
PR0025587,P027227,J000140,LOWER,,True,False,True,
PR0025588,P027228,J000140,LOWER,,False,False,True,
PR0025589,P027229,J000140,LOWER,,False,False,True,
PR0025590,P027230,J000140,LOWER,B1,True,True,True,
PR0025591,P027231,J000140,LOWER,B1,True,True,True,
PR0025592,P027232,J000140,LOWER,B1,True,True,True,
PR0025593,P027233,J000140,LOWER,B1,True,True,True,
PR0025594,P027234,J000140,LOWER,B2,True,True,True,
PR0025595,P027235,J000140,LOWER,B2,True,True,True,
PR0025596,P027236,J000140,LOWER,B2,True,True,True,
PR0025597,P027237,J000140,LOWER,,True,False,True,
PR0025598,P027238,J000140,LOWER,,False,False,True,
PR0025599,P027239,J000140,LOWER,,False,False,True,
PR0025600,P027240,J000140,LOWER,B2,True,True,False,
PR0025601,P027241,J000140,LOWER,B2,True,True,True,
PR0025602,P027242,J000140,LOWER,B2,True,True,True,
PR0025603,P027243,J000140,LOWER,B2,True,True,True,
PR0025604,P027244,J000140,LOWER,B2,True,True,True,
PR0025605,P027245,J000140,LOWER,B2,True,True,True,
PR0025606,P027246,J000140,LOWER,B2,True,True,True,
PR0025607,P027247,J000140,LOWER,B2,True,False,True,
PR0025608,P027248,J000140,LOWER,,False,False,True,
PR0025609,P027249,J000140,LOWER,,False,False,True,
PR0025610,P027250,J000140,LOWER,B2,True,True,True,
PR0025611,P027251,J000140,LOWER,B2,True,True,True,
PR0025612,P027252,J000140,LOWER,B1,True,True,True,
PR0025613,P027253,J000140,LOWER,B1,True,True,True,
PR0025614,P027254,J000140,LOWER,B1,True,True,True,
PR0025615,P027255,J000140,LOWER,B1,True,True,True,
PR0025616,P027256,J000140,LOWER,B1,True,True,True,
PR0025617,P027257,J000140,LOWER,,True,False,True,
PR0025618,P027258,J000140,LOWER,B2,False,False,True,
PR0025619,P027259,J000140,LOWER,,False,False,True,
PR0025620,P027260,J000140,LOWER,B2,True,True,False,
PR0025621,P027261,J000140,LOWER,B2,True,True,True,
PR0025622,P027262,J000140,LOWER,B2,True,True,True,
PR0025623,P027263,J000140,LOWER,B2,True,True,True,
PR0025624,P027264,J000140,LOWER,B2,True,True,True,
PR0025625,P027265,J000140,LOWER,B2,True,True,True,
PR0025626,P027266,J000140,LOWER,B2,True,True,True,
PR0025627,P027267,J000140,LOWER,,True,False,True,
PR0025628,P027268,J000140,LOWER,,False,False,True,
PR0025629,P027269,J000140,LOWER,B3,False,False,True,
PR0025630,P027270,J000140,LOWER,B3,True,True,True,
PR0025631,P027271,J000140,LOWER,B3,True,True,True,
PR0025632,P027272,J000140,LOWER,B3,True,True,True,
PR0025633,P027273,J000140,LOWER,B3,True,True,True,
PR0025634,P027274,J000140,LOWER,B3,True,True,True,
PR0025635,P027279,J000140,LOWER,,False,False,True,
PR0025636,P027280,J000140,LOWER,B3,True,True,False,
PR0025637,P027281,J000140,LOWER,B1,True,True,True,
PR0025638,P027282,J000140,LOWER,B1,True,True,True,
PR0025639,P027283,J000140,LOWER,B1,True,True,True,
PR0025640,P027284,J000140,LOWER,S1,True,True,True,
PR0025641,P027285,J000140,LOWER,S1,True,True,True,
PR0025642,P027286,J000140,LOWER,S1,True,True,True,
PR0025643,P027287,J000140,LOWER,,True,False,True,
PR0025644,P027288,J000140,LOWER,,False,False,True,
PR0025645,P027289,J000140,LOWER,,False,False,True,
PR0025646,P027290,J000140,LOWER,B1,True,True,True,
PR0025647,P027291,J000140,LOWER,B1,True,True,True,
PR0025648,P027292,J000140,LOWER,B1,True,True,True,
PR0025649,P027293,J000140,LOWER,B1,True,True,True,
