seat_id,coach_id,coach_number,seat_number,berth_type,row_number,position,is_window,is_aisle
SE0119005,CO001792,B1,25,LOWER,5,WINDOW,True,False
SE0119006,CO001792,B1,26,MIDDLE,5,MIDDLE,False,False
SE0119007,CO001792,B1,27,UPPER,5,AISLE,False,True
SE0119008,CO001792,B1,28,LOWER,5,WINDOW,True,False
SE0119009,CO001792,B1,29,MIDDLE,5,MIDDLE,False,False
SE0119010,CO001792,B1,30,UPPER,5,AISLE,False,True
SE0119011,CO001792,B1,31,LOWER,6,WINDOW,True,False
SE0119012,CO001792,B1,32,MIDDLE,6,MIDDLE,False,False
SE0119013,CO001792,B1,33,UPPER,6,AISLE,False,True
SE0119014,CO001792,B1,34,LOWER,6,WINDOW,True,False
SE0119015,CO001792,B1,35,MIDDLE,6,MIDDLE,False,False
SE0119016,CO001792,B1,36,UPPER,6,AISLE,False,True
SE0119017,CO001792,B1,37,LOWER,7,WINDOW,True,False
SE0119018,CO001792,B1,38,MIDDLE,7,MIDDLE,False,False
SE0119019,CO001792,B1,39,UPPER,7,AISLE,False,True
SE0119020,CO001792,B1,40,LOWER,7,WINDOW,True,False
SE0119021,CO001792,B1,41,MIDDLE,7,MIDDLE,False,False
SE0119022,CO001792,B1,42,UPPER,7,AISLE,False,True
SE0119023,CO001792,B1,43,LOWER,8,WINDOW,True,False
SE0119024,CO001792,B1,44,MIDDLE,8,MIDDLE,False,False
SE0119025,CO001792,B1,45,UPPER,8,AISLE,False,True
SE0119026,CO001792,B1,46,LOWER,8,WINDOW,True,False
SE0119027,CO001792,B1,47,MIDDLE,8,MIDDLE,False,False
SE0119028,CO001792,B1,48,UPPER,8,AISLE,False,True
SE0119029,CO001792,B1,49,SIDE_LOWER,9,SIDE,False,False
SE0119030,CO001792,B1,50,SIDE_UPPER,9,SIDE,False,False
SE0119031,CO001792,B1,51,SIDE_LOWER,10,SIDE,False,False
SE0119032,CO001792,B1,52,SIDE_UPPER,10,SIDE,False,False
SE0119033,CO001792,B1,53,SIDE_LOWER,11,SIDE,False,False
SE0119034,CO001792,B1,54,SIDE_UPPER,11,SIDE,False,False
SE0119035,CO001792,B1,55,SIDE_LOWER,12,SIDE,False,False
SE0119036,CO001792,B1,56,SIDE_UPPER,12,SIDE,False,False
SE0119037,CO001792,B1,57,SIDE_LOWER,13,SIDE,False,False
SE0119038,CO001792,B1,58,SIDE_UPPER,13,SIDE,False,False
SE0119039,CO001792,B1,59,SIDE_LOWER,14,SIDE,False,False
SE0119040,CO001792,B1,60,SIDE_UPPER,14,SIDE,False,False
SE0119041,CO001792,B1,61,SIDE_LOWER,15,SIDE,False,False
SE0119042,CO001792,B1,62,SIDE_UPPER,15,SIDE,False,False
SE0119043,CO001792,B1,63,SIDE_LOWER,16,SIDE,False,False
SE0119044,CO001792,B1,64,SIDE_UPPER,16,SIDE,False,False
SE0119045,CO001793,B2,1,LOWER,1,WINDOW,True,False
SE0119046,CO001793,B2,2,MIDDLE,1,MIDDLE,False,False
SE0119047,CO001793,B2,3,UPPER,1,AISLE,False,True
SE0119048,CO001793,B2,4,LOWER,1,WINDOW,True,False
SE0119049,CO001793,B2,5,MIDDLE,1,MIDDLE,False,False
SE0119050,CO001793,B2,6,UPPER,1,AISLE,False,True
SE0119051,CO001793,B2,7,LOWER,2,WINDOW,True,False
SE0119052,CO001793,B2,8,MIDDLE,2,MIDDLE,False,False
SE0119053,CO001793,B2,9,UPPER,2,AISLE,False,True
SE0119054,CO001793,B2,10,LOWER,2,WINDOW,True,False
SE0119055,CO001793,B2,11,MIDDLE,2,MIDDLE,False,False
SE0119056,CO001793,B2,12,UPPER,2,AISLE,False,True
SE0119057,CO001793,B2,13,LOWER,3,WINDOW,True,False
SE0119058,CO001793,B2,14,MIDDLE,3,MIDDLE,False,False
SE0119059,CO001793,B2,15,UPPER,3,AISLE,False,True
SE0119060,CO001793,B2,16,LOWER,3,WINDOW,True,False
SE0119061,CO001793,B2,17,MIDDLE,3,MIDDLE,False,False
SE0119062,CO001793,B2,18,UPPER,3,AISLE,False,True
SE0119063,CO001793,B2,19,LOWER,4,WINDOW,True,False
SE0119064,CO001793,B2,20,MIDDLE,4,MIDDLE,False,False
SE0119065,CO001793,B2,21,UPPER,4,AISLE,False,True
SE0119066,CO001793,B2,22,LOWER,4,WINDOW,True,False
SE0119067,CO001793,B2,23,MIDDLE,4,MIDDLE,False,False
SE0119068,CO001793,B2,24,UPPER,4,AISLE,False,True
SE0119069,CO001793,B2,25,LOWER,5,WINDOW,True,False
SE0119070,CO001793,B2,26,MIDDLE,5,MIDDLE,False,False
SE0119071,CO001793,B2,27,UPPER,5,AISLE,False,True
SE0119072,CO001793,B2,28,LOWER,5,WINDOW,True,False
SE0119073,CO001793,B2,29,MIDDLE,5,MIDDLE,False,False
SE0119074,CO001793,B2,30,UPPER,5,AISLE,False,True
SE0119075,CO001793,B2,31,LOWER,6,WINDOW,True,False
SE0119076,CO001793,B2,32,MIDDLE,6,MIDDLE,False,False
SE0119077,CO001793,B2,33,UPPER,6,AISLE,False,True
SE0119078,CO001793,B2,34,LOWER,6,WINDOW,True,False
SE0119079,CO001793,B2,35,MIDDLE,6,MIDDLE,False,False
SE0119080,CO001793,B2,36,UPPER,6,AISLE,False,True
SE0119081,CO001793,B2,37,LOWER,7,WINDOW,True,False
SE0119082,CO001793,B2,38,MIDDLE,7,MIDDLE,False,False
SE0119083,CO001793,B2,39,UPPER,7,AISLE,False,True
SE0119084,CO001793,B2,40,LOWER,7,WINDOW,True,False
SE0119085,CO001793,B2,41,MIDDLE,7,MIDDLE,False,False
SE0119086,CO001793,B2,42,UPPER,7,AISLE,False,True
SE0119087,CO001793,B2,43,LOWER,8,WINDOW,True,False
SE0119088,CO001793,B2,44,MIDDLE,8,MIDDLE,False,False
SE0119089,CO001793,B2,45,UPPER,8,AISLE,False,True
SE0119090,CO001793,B2,46,LOWER,8,WINDOW,True,False
SE0119091,CO001793,B2,47,MIDDLE,8,MIDDLE,False,False
SE0119092,CO001793,B2,48,UPPER,8,AISLE,False,True
SE0119093,CO001793,B2,49,SIDE_LOWER,9,SIDE,False,False
SE0119094,CO001793,B2,50,SIDE_UPPER,9,SIDE,False,False
SE0119095,CO001793,B2,51,SIDE_LOWER,10,SIDE,False,False
SE0119096,CO001793,B2,52,SIDE_UPPER,10,SIDE,False,False
SE0119097,CO001793,B2,53,SIDE_LOWER,11,SIDE,False,False
SE0119098,CO001793,B2,54,SIDE_UPPER,11,SIDE,False,False
SE0119099,CO001793,B2,55,SIDE_LOWER,12,SIDE,False,False
SE0119100,CO001793,B2,56,SIDE_UPPER,12,SIDE,False,False
SE0119101,CO001793,B2,57,SIDE_LOWER,13,SIDE,False,False
SE0119102,CO001793,B2,58,SIDE_UPPER,13,SIDE,False,False
SE0119103,CO001793,B2,59,SIDE_LOWER,14,SIDE,False,False
SE0119104,CO001793,B2,60,SIDE_UPPER,14,SIDE,False,False
SE0119105,CO001793,B2,61,SIDE_LOWER,15,SIDE,False,False
SE0119106,CO001793,B2,62,SIDE_UPPER,15,SIDE,False,False
SE0119107,CO001793,B2,63,SIDE_LOWER,16,SIDE,False,False
SE0119108,CO001793,B2,64,SIDE_UPPER,16,SIDE,False,False
SE0119109,CO001794,B3,1,LOWER,1,WINDOW,True,False
SE0119110,CO001794,B3,2,MIDDLE,1,MIDDLE,False,False
SE0119111,CO001794,B3,3,UPPER,1,AISLE,False,True
SE0119112,CO001794,B3,4,LOWER,1,WINDOW,True,False
SE0119113,CO001794,B3,5,MIDDLE,1,MIDDLE,False,False
SE0119114,CO001794,B3,6,UPPER,1,AISLE,False,True
SE0119115,CO001794,B3,7,LOWER,2,WINDOW,True,False
SE0119116,CO001794,B3,8,MIDDLE,2,MIDDLE,False,False
SE0119117,CO001794,B3,9,UPPER,2,AISLE,False,True
SE0119118,CO001794,B3,10,LOWER,2,WINDOW,True,False
SE0119119,CO001794,B3,11,MIDDLE,2,MIDDLE,False,False
SE0119120,CO001794,B3,12,UPPER,2,AISLE,False,True
SE0119121,CO001794,B3,13,LOWER,3,WINDOW,True,False
SE0119122,CO001794,B3,14,MIDDLE,3,MIDDLE,False,False
SE0119123,CO001794,B3,15,UPPER,3,AISLE,False,True
SE0119124,CO001794,B3,16,LOWER,3,WINDOW,True,False
SE0119125,CO001794,B3,17,MIDDLE,3,MIDDLE,False,False
SE0119126,CO001794,B3,18,UPPER,3,AISLE,False,True
SE0119127,CO001794,B3,19,LOWER,4,WINDOW,True,False
SE0119128,CO001794,B3,20,MIDDLE,4,MIDDLE,False,False
SE0119129,CO001794,B3,21,UPPER,4,AISLE,False,True
SE0119130,CO001794,B3,22,LOWER,4,WINDOW,True,False
SE0119131,CO001794,B3,23,MIDDLE,4,MIDDLE,False,False
SE0119132,CO001794,B3,24,UPPER,4,AISLE,False,True
SE0119133,CO001794,B3,25,LOWER,5,WINDOW,True,False
SE0119134,CO001794,B3,26,MIDDLE,5,MIDDLE,False,False
SE0119135,CO001794,B3,27,UPPER,5,AISLE,False,True
SE0119136,CO001794,B3,28,LOWER,5,WINDOW,True,False
SE0119137,CO001794,B3,29,MIDDLE,5,MIDDLE,False,False
SE0119138,CO001794,B3,30,UPPER,5,AISLE,False,True
SE0119139,CO001794,B3,31,LOWER,6,WINDOW,True,False
SE0119140,CO001794,B3,32,MIDDLE,6,MIDDLE,False,False
SE0119141,CO001794,B3,33,UPPER,6,AISLE,False,True
SE0119142,CO001794,B3,34,LOWER,6,WINDOW,True,False
SE0119143,CO001794,B3,35,MIDDLE,6,MIDDLE,False,False
SE0119144,CO001794,B3,36,UPPER,6,AISLE,False,True
SE0119145,CO001794,B3,37,LOWER,7,WINDOW,True,False
SE0119146,CO001794,B3,38,MIDDLE,7,MIDDLE,False,False
SE0119147,CO001794,B3,39,UPPER,7,AISLE,False,True
SE0119148,CO001794,B3,40,LOWER,7,WINDOW,True,False
SE0119149,CO001794,B3,41,MIDDLE,7,MIDDLE,False,False
SE0119150,CO001794,B3,42,UPPER,7,AISLE,False,True
SE0119151,CO001794,B3,43,LOWER,8,WINDOW,True,False
SE0119152,CO001794,B3,44,MIDDLE,8,MIDDLE,False,False
SE0119153,CO001794,B3,45,UPPER,8,AISLE,False,True
SE0119154,CO001794,B3,46,LOWER,8,WINDOW,True,False
SE0119155,CO001794,B3,47,MIDDLE,8,MIDDLE,False,False
SE0119156,CO001794,B3,48,UPPER,8,AISLE,False,True
SE0119157,CO001794,B3,49,SIDE_LOWER,9,SIDE,False,False
SE0119158,CO001794,B3,50,SIDE_UPPER,9,SIDE,False,False
SE0119159,CO001794,B3,51,SIDE_LOWER,10,SIDE,False,False
SE0119160,CO001794,B3,52,SIDE_UPPER,10,SIDE,False,False
SE0119161,CO001794,B3,53,SIDE_LOWER,11,SIDE,False,False
SE0119162,CO001794,B3,54,SIDE_UPPER,11,SIDE,False,False
SE0119163,CO001794,B3,55,SIDE_LOWER,12,SIDE,False,False
SE0119164,CO001794,B3,56,SIDE_UPPER,12,SIDE,False,False
SE0119165,CO001794,B3,57,SIDE_LOWER,13,SIDE,False,False
SE0119166,CO001794,B3,58,SIDE_UPPER,13,SIDE,False,False
SE0119167,CO001794,B3,59,SIDE_LOWER,14,SIDE,False,False
SE0119168,CO001794,B3,60,SIDE_UPPER,14,SIDE,False,False
SE0119169,CO001794,B3,61,SIDE_LOWER,15,SIDE,False,False
SE0119170,CO001794,B3,62,SIDE_UPPER,15,SIDE,False,False
SE0119171,CO001794,B3,63,SIDE_LOWER,16,SIDE,False,False
SE0119172,CO001794,B3,64,SIDE_UPPER,16,SIDE,False,False
SE0119173,CO001795,B4,1,LOWER,1,WINDOW,True,False
SE0119174,CO001795,B4,2,MIDDLE,1,MIDDLE,False,False
SE0119175,CO001795,B4,3,UPPER,1,AISLE,False,True
SE0119176,CO001795,B4,4,LOWER,1,WINDOW,True,False
SE0119177,CO001795,B4,5,MIDDLE,1,MIDDLE,False,False
SE0119178,CO001795,B4,6,UPPER,1,AISLE,False,True
SE0119179,CO001795,B4,7,LOWER,2,WINDOW,True,False
SE0119180,CO001795,B4,8,MIDDLE,2,MIDDLE,False,False
SE0119181,CO001795,B4,9,UPPER,2,AISLE,False,True
SE0119182,CO001795,B4,10,LOWER,2,WINDOW,True,False
SE0119183,CO001795,B4,11,MIDDLE,2,MIDDLE,False,False
SE0119184,CO001795,B4,12,UPPER,2,AISLE,False,True
SE0119185,CO001795,B4,13,LOWER,3,WINDOW,True,False
SE0119186,CO001795,B4,14,MIDDLE,3,MIDDLE,False,False
SE0119187,CO001795,B4,15,UPPER,3,AISLE,False,True
SE0119188,CO001795,B4,16,LOWER,3,WINDOW,True,False
SE0119189,CO001795,B4,17,MIDDLE,3,MIDDLE,False,False
SE0119190,CO001795,B4,18,UPPER,3,AISLE,False,True
SE0119191,CO001795,B4,19,LOWER,4,WINDOW,True,False
SE0119192,CO001795,B4,20,MIDDLE,4,MIDDLE,False,False
SE0119193,CO001795,B4,21,UPPER,4,AISLE,False,True
SE0119194,CO001795,B4,22,LOWER,4,WINDOW,True,False
SE0119195,CO001795,B4,23,MIDDLE,4,MIDDLE,False,False
SE0119196,CO001795,B4,24,UPPER,4,AISLE,False,True
SE0119197,CO001795,B4,25,LOWER,5,WINDOW,True,False
SE0119198,CO001795,B4,26,MIDDLE,5,MIDDLE,False,False
SE0119199,CO001795,B4,27,UPPER,5,AISLE,False,True
SE0119200,CO001795,B4,28,LOWER,5,WINDOW,True,False
SE0119201,CO001795,B4,29,MIDDLE,5,MIDDLE,False,False
SE0119202,CO001795,B4,30,UPPER,5,AISLE,False,True
SE0119203,CO001795,B4,31,LOWER,6,WINDOW,True,False
SE0119204,CO001795,B4,32,MIDDLE,6,MIDDLE,False,False
SE0119205,CO001795,B4,33,UPPER,6,AISLE,False,True
SE0119206,CO001795,B4,34,LOWER,6,WINDOW,True,False
SE0119207,CO001795,B4,35,MIDDLE,6,MIDDLE,False,False
SE0119208,CO001795,B4,36,UPPER,6,AISLE,False,True
SE0119209,CO001795,B4,37,LOWER,7,WINDOW,True,False
SE0119210,CO001795,B4,38,MIDDLE,7,MIDDLE,False,False
SE0119211,CO001795,B4,39,UPPER,7,AISLE,False,True
SE0119212,CO001795,B4,40,LOWER,7,WINDOW,True,False
SE0119213,CO001795,B4,41,MIDDLE,7,MIDDLE,False,False
SE0119214,CO001795,B4,42,UPPER,7,AISLE,False,True
SE0119215,CO001795,B4,43,LOWER,8,WINDOW,True,False
SE0119216,CO001795,B4,44,MIDDLE,8,MIDDLE,False,False
SE0119217,CO001795,B4,45,UPPER,8,AISLE,False,True
SE0119218,CO001795,B4,46,LOWER,8,WINDOW,True,False
SE0119219,CO001795,B4,47,MIDDLE,8,MIDDLE,False,False
SE0119220,CO001795,B4,48,UPPER,8,AISLE,False,True
SE0119221,CO001795,B4,49,SIDE_LOWER,9,SIDE,False,False
SE0119222,CO001795,B4,50,SIDE_UPPER,9,SIDE,False,False
SE0119223,CO001795,B4,51,SIDE_LOWER,10,SIDE,False,False
SE0119224,CO001795,B4,52,SIDE_UPPER,10,SIDE,False,False
SE0119225,CO001795,B4,53,SIDE_LOWER,11,SIDE,False,False
SE0119226,CO001795,B4,54,SIDE_UPPER,11,SIDE,False,False
SE0119227,CO001795,B4,55,SIDE_LOWER,12,SIDE,False,False
SE0119228,CO001795,B4,56,SIDE_UPPER,12,SIDE,False,False
SE0119229,CO001795,B4,57,SIDE_LOWER,13,SIDE,False,False
SE0119230,CO001795,B4,58,SIDE_UPPER,13,SIDE,False,False
SE0119231,CO001795,B4,59,SIDE_LOWER,14,SIDE,False,False
SE0119232,CO001795,B4,60,SIDE_UPPER,14,SIDE,False,False
SE0119233,CO001795,B4,61,SIDE_LOWER,15,SIDE,False,False
SE0119234,CO001795,B4,62,SIDE_UPPER,15,SIDE,False,False
SE0119235,CO001795,B4,63,SIDE_LOWER,16,SIDE,False,False
SE0119236,CO001795,B4,64,SIDE_UPPER,16,SIDE,False,False
SE0119237,CO001796,A1,1,LOWER,1,WINDOW,True,False
SE0119238,CO001796,A1,2,UPPER,1,AISLE,False,True
SE0119239,CO001796,A1,3,LOWER,1,WINDOW,True,False
SE0119240,CO001796,A1,4,UPPER,1,AISLE,False,True
SE0119241,CO001796,A1,5,LOWER,2,WINDOW,True,False
SE0119242,CO001796,A1,6,UPPER,2,AISLE,False,True
SE0119243,CO001796,A1,7,LOWER,2,WINDOW,True,False
SE0119244,CO001796,A1,8,UPPER,2,AISLE,False,True
SE0119245,CO001796,A1,9,LOWER,3,WINDOW,True,False
SE0119246,CO001796,A1,10,UPPER,3,AISLE,False,True
SE0119247,CO001796,A1,11,LOWER,3,WINDOW,True,False
SE0119248,CO001796,A1,12,UPPER,3,AISLE,False,True
SE0119249,CO001796,A1,13,LOWER,4,WINDOW,True,False
SE0119250,CO001796,A1,14,UPPER,4,AISLE,False,True
SE0119251,CO001796,A1,15,LOWER,4,WINDOW,True,False
SE0119252,CO001796,A1,16,UPPER,4,AISLE,False,True
SE0119253,CO001796,A1,17,LOWER,5,WINDOW,True,False
SE0119254,CO001796,A1,18,UPPER,5,AISLE,False,True
SE0119255,CO001796,A1,19,LOWER,5,WINDOW,True,False
SE0119256,CO001796,A1,20,UPPER,5,AISLE,False,True
SE0119257,CO001796,A1,21,LOWER,6,WINDOW,True,False
SE0119258,CO001796,A1,22,UPPER,6,AISLE,False,True
SE0119259,CO001796,A1,23,LOWER,6,WINDOW,True,False
SE0119260,CO001796,A1,24,UPPER,6,AISLE,False,True
SE0119261,CO001796,A1,25,LOWER,7,WINDOW,True,False
SE0119262,CO001796,A1,26,UPPER,7,AISLE,False,True
SE0119263,CO001796,A1,27,LOWER,7,WINDOW,True,False
SE0119264,CO001796,A1,28,UPPER,7,AISLE,False,True
SE0119265,CO001796,A1,29,LOWER,8,WINDOW,True,False
SE0119266,CO001796,A1,30,UPPER,8,AISLE,False,True
SE0119267,CO001796,A1,31,LOWER,8,WINDOW,True,False
SE0119268,CO001796,A1,32,UPPER,8,AISLE,False,True
SE0119269,CO001796,A1,33,SIDE_LOWER,9,SIDE,False,False
SE0119270,CO001796,A1,34,SIDE_UPPER,9,SIDE,False,False
SE0119271,CO001796,A1,35,SIDE_LOWER,10,SIDE,False,False
SE0119272,CO001796,A1,36,SIDE_UPPER,10,SIDE,False,False
SE0119273,CO001796,A1,37,SIDE_LOWER,11,SIDE,False,False
SE0119274,CO001796,A1,38,SIDE_UPPER,11,SIDE,False,False
SE0119275,CO001796,A1,39,SIDE_LOWER,12,SIDE,False,False
SE0119276,CO001796,A1,40,SIDE_UPPER,12,SIDE,False,False
SE0119277,CO001796,A1,41,SIDE_LOWER,13,SIDE,False,False
SE0119278,CO001796,A1,42,SIDE_UPPER,13,SIDE,False,False
SE0119279,CO001796,A1,43,SIDE_LOWER,14,SIDE,False,False
SE0119280,CO001796,A1,44,SIDE_UPPER,14,SIDE,False,False
SE0119281,CO001796,A1,45,SIDE_LOWER,15,SIDE,False,False
SE0119282,CO001796,A1,46,SIDE_UPPER,15,SIDE,False,False
SE0119283,CO001796,A1,47,SIDE_LOWER,16,SIDE,False,False
SE0119284,CO001796,A1,48,SIDE_UPPER,16,SIDE,False,False
SE0119285,CO001797,A2,1,LOWER,1,WINDOW,True,False
SE0119286,CO001797,A2,2,UPPER,1,AISLE,False,True
SE0119287,CO001797,A2,3,LOWER,1,WINDOW,True,False
SE0119288,CO001797,A2,4,UPPER,1,AISLE,False,True
SE0119289,CO001797,A2,5,LOWER,2,WINDOW,True,False
SE0119290,CO001797,A2,6,UPPER,2,AISLE,False,True
SE0119291,CO001797,A2,7,LOWER,2,WINDOW,True,False
SE0119292,CO001797,A2,8,UPPER,2,AISLE,False,True
SE0119293,CO001797,A2,9,LOWER,3,WINDOW,True,False
SE0119294,CO001797,A2,10,UPPER,3,AISLE,False,True
SE0119295,CO001797,A2,11,LOWER,3,WINDOW,True,False
SE0119296,CO001797,A2,12,UPPER,3,AISLE,False,True
SE0119297,CO001797,A2,13,LOWER,4,WINDOW,True,False
SE0119298,CO001797,A2,14,UPPER,4,AISLE,False,True
SE0119299,CO001797,A2,15,LOWER,4,WINDOW,True,False
SE0119300,CO001797,A2,16,UPPER,4,AISLE,False,True
SE0119301,CO001797,A2,17,LOWER,5,WINDOW,True,False
SE0119302,CO001797,A2,18,UPPER,5,AISLE,False,True
SE0119303,CO001797,A2,19,LOWER,5,WINDOW,True,False
SE0119304,CO001797,A2,20,UPPER,5,AISLE,False,True
SE0119305,CO001797,A2,21,LOWER,6,WINDOW,True,False
SE0119306,CO001797,A2,22,UPPER,6,AISLE,False,True
SE0119307,CO001797,A2,23,LOWER,6,WINDOW,True,False
SE0119308,CO001797,A2,24,UPPER,6,AISLE,False,True
SE0119309,CO001797,A2,25,LOWER,7,WINDOW,True,False
SE0119310,CO001797,A2,26,UPPER,7,AISLE,False,True
SE0119311,CO001797,A2,27,LOWER,7,WINDOW,True,False
SE0119312,CO001797,A2,28,UPPER,7,AISLE,False,True
SE0119313,CO001797,A2,29,LOWER,8,WINDOW,True,False
SE0119314,CO001797,A2,30,UPPER,8,AISLE,False,True
SE0119315,CO001797,A2,31,LOWER,8,WINDOW,True,False
SE0119316,CO001797,A2,32,UPPER,8,AISLE,False,True
SE0119317,CO001797,A2,33,SIDE_LOWER,9,SIDE,False,False
SE0119318,CO001797,A2,34,SIDE_UPPER,9,SIDE,False,False
SE0119319,CO001797,A2,35,SIDE_LOWER,10,SIDE,False,False
SE0119320,CO001797,A2,36,SIDE_UPPER,10,SIDE,False,False
SE0119321,CO001797,A2,37,SIDE_LOWER,11,SIDE,False,False
SE0119322,CO001797,A2,38,SIDE_UPPER,11,SIDE,False,False
SE0119323,CO001797,A2,39,SIDE_LOWER,12,SIDE,False,False
SE0119324,CO001797,A2,40,SIDE_UPPER,12,SIDE,False,False
SE0119325,CO001797,A2,41,SIDE_LOWER,13,SIDE,False,False
SE0119326,CO001797,A2,42,SIDE_UPPER,13,SIDE,False,False
SE0119327,CO001797,A2,43,SIDE_LOWER,14,SIDE,False,False
SE0119328,CO001797,A2,44,SIDE_UPPER,14,SIDE,False,False
SE0119329,CO001797,A2,45,SIDE_LOWER,15,SIDE,False,False
SE0119330,CO001797,A2,46,SIDE_UPPER,15,SIDE,False,False
SE0119331,CO001797,A2,47,SIDE_LOWER,16,SIDE,False,False
SE0119332,CO001797,A2,48,SIDE_UPPER,16,SIDE,False,False
SE0119333,CO001798,S1,1,LOWER,1,WINDOW,True,False
SE0119334,CO001798,S1,2,MIDDLE,1,MIDDLE,False,False
SE0119335,CO001798,S1,3,UPPER,1,AISLE,False,True
SE0119336,CO001798,S1,4,LOWER,1,WINDOW,True,False
SE0119337,CO001798,S1,5,MIDDLE,1,MIDDLE,False,False
SE0119338,CO001798,S1,6,UPPER,1,AISLE,False,True
SE0119339,CO001798,S1,7,LOWER,2,WINDOW,True,False
SE0119340,CO001798,S1,8,MIDDLE,2,MIDDLE,False,False
SE0119341,CO001798,S1,9,UPPER,2,AISLE,False,True
SE0119342,CO001798,S1,10,LOWER,2,WINDOW,True,False
SE0119343,CO001798,S1,11,MIDDLE,2,MIDDLE,False,False
SE0119344,CO001798,S1,12,UPPER,2,AISLE,False,True
SE0119345,CO001798,S1,13,LOWER,3,WINDOW,True,False
SE0119346,CO001798,S1,14,MIDDLE,3,MIDDLE,False,False
SE0119347,CO001798,S1,15,UPPER,3,AISLE,False,True
SE0119348,CO001798,S1,16,LOWER,3,WINDOW,True,False
SE0119349,CO001798,S1,17,MIDDLE,3,MIDDLE,False,False
SE0119350,CO001798,S1,18,UPPER,3,AISLE,False,True
SE0119351,CO001798,S1,19,LOWER,4,WINDOW,True,False
SE0119352,CO001798,S1,20,MIDDLE,4,MIDDLE,False,False
SE0119353,CO001798,S1,21,UPPER,4,AISLE,False,True
SE0119354,CO001798,S1,22,LOWER,4,WINDOW,True,False
SE0119355,CO001798,S1,23,MIDDLE,4,MIDDLE,False,False
SE0119356,CO001798,S1,24,UPPER,4,AISLE,False,True
SE0119357,CO001798,S1,25,LOWER,5,WINDOW,True,False
SE0119358,CO001798,S1,26,MIDDLE,5,MIDDLE,False,False
SE0119359,CO001798,S1,27,UPPER,5,AISLE,False,True
SE0119360,CO001798,S1,28,LOWER,5,WINDOW,True,False
SE0119361,CO001798,S1,29,MIDDLE,5,MIDDLE,False,False
SE0119362,CO001798,S1,30,UPPER,5,AISLE,False,True
SE0119363,CO001798,S1,31,LOWER,6,WINDOW,True,False
SE0119364,CO001798,S1,32,MIDDLE,6,MIDDLE,False,False
SE0119365,CO001798,S1,33,UPPER,6,AISLE,False,True
SE0119366,CO001798,S1,34,LOWER,6,WINDOW,True,False
SE0119367,CO001798,S1,35,MIDDLE,6,MIDDLE,False,False
SE0119368,CO001798,S1,36,UPPER,6,AISLE,False,True
SE0119369,CO001798,S1,37,LOWER,7,WINDOW,True,False
SE0119370,CO001798,S1,38,MIDDLE,7,MIDDLE,False,False
SE0119371,CO001798,S1,39,UPPER,7,AISLE,False,True
SE0119372,CO001798,S1,40,LOWER,7,WINDOW,True,False
SE0119373,CO001798,S1,41,MIDDLE,7,MIDDLE,False,False
SE0119374,CO001798,S1,42,UPPER,7,AISLE,False,True
SE0119375,CO001798,S1,43,LOWER,8,WINDOW,True,False
SE0119376,CO001798,S1,44,MIDDLE,8,MIDDLE,False,False
SE0119377,CO001798,S1,45,UPPER,8,AISLE,False,True
SE0119378,CO001798,S1,46,LOWER,8,WINDOW,True,False
SE0119379,CO001798,S1,47,MIDDLE,8,MIDDLE,False,False
SE0119380,CO001798,S1,48,UPPER,8,AISLE,False,True
SE0119381,CO001798,S1,49,SIDE_LOWER,9,SIDE,False,False
SE0119382,CO001798,S1,50,SIDE_UPPER,9,SIDE,False,False
SE0119383,CO001798,S1,51,SIDE_LOWER,10,SIDE,False,False
SE0119384,CO001798,S1,52,SIDE_UPPER,10,SIDE,False,False
SE0119385,CO001798,S1,53,SIDE_LOWER,11,SIDE,False,False
SE0119386,CO001798,S1,54,SIDE_UPPER,11,SIDE,False,False
SE0119387,CO001798,S1,55,SIDE_LOWER,12,SIDE,False,False
SE0119388,CO001798,S1,56,SIDE_UPPER,12,SIDE,False,False
SE0119389,CO001798,S1,57,SIDE_LOWER,13,SIDE,False,False
SE0119390,CO001798,S1,58,SIDE_UPPER,13,SIDE,False,False
SE0119391,CO001798,S1,59,SIDE_LOWER,14,SIDE,False,False
SE0119392,CO001798,S1,60,SIDE_UPPER,14,SIDE,False,False
SE0119393,CO001798,S1,61,SIDE_LOWER,15,SIDE,False,False
SE0119394,CO001798,S1,62,SIDE_UPPER,15,SIDE,False,False
SE0119395,CO001798,S1,63,SIDE_LOWER,16,SIDE,False,False
SE0119396,CO001798,S1,64,SIDE_UPPER,16,SIDE,False,False
SE0119397,CO001798,S1,65,SIDE_LOWER,17,SIDE,False,False
SE0119398,CO001798,S1,66,SIDE_UPPER,17,SIDE,False,False
SE0119399,CO001798,S1,67,SIDE_LOWER,18,SIDE,False,False
SE0119400,CO001798,S1,68,SIDE_UPPER,18,SIDE,False,False
SE0119401,CO001798,S1,69,SIDE_LOWER,19,SIDE,False,False
SE0119402,CO001798,S1,70,SIDE_UPPER,19,SIDE,False,False
SE0119403,CO001798,S1,71,SIDE_LOWER,20,SIDE,False,False
SE0119404,CO001798,S1,72,SIDE_UPPER,20,SIDE,False,False
SE0119405,CO001799,S2,1,LOWER,1,WINDOW,True,False
SE0119406,CO001799,S2,2,MIDDLE,1,MIDDLE,False,False
SE0119407,CO001799,S2,3,UPPER,1,AISLE,False,True
SE0119408,CO001799,S2,4,LOWER,1,WINDOW,True,False
